gene,variance
ENSG00000236651,1.4270861833105348
ENSG00000236653,0.7010943912448688
ENSG00000236654,1506.7556771545824
ENSG00000236655,0.10465116279069814
ENSG00000236656,5.7948016415868695
ENSG00000236658,0.9767441860465129
ENSG00000236662,7.257455540355673
ENSG00000236663,42.4984952120383
ENSG00000236664,0.057592339261285826
ENSG00000236665,0.33009575923392565
ENSG00000236666,1.2296853625171007
ENSG00000236667,0.18495212038303696
ENSG00000236668,3303.3712722298174
ENSG00000236670,136.43009575923398
ENSG00000236671,1725.7292749658018
ENSG00000236673,15.869767441860441
ENSG00000236674,0.28686730506155955
ENSG00000236675,265410.4065663475
ENSG00000236676,2.6259917920656655
ENSG00000236677,298.39575923392624
ENSG00000236678,0.4333789329685378
ENSG00000236679,7.16456908344733
ENSG00000236680,24.49863201094391
ENSG00000236681,0.3574555403556773
ENSG00000236682,38841.11627906976
ENSG00000236683,390.39849521203826
ENSG00000236686,288.79507523939805
ENSG00000236687,0.04651162790697675
ENSG00000236689,0
ENSG00000236690,0.2906976744186049
ENSG00000236691,0.022982216142270875
ENSG00000236692,0.15595075239398085
ENSG00000236695,1.5273597811217514
ENSG00000236698,85198.88536251712
ENSG00000236699,631.760465116281
ENSG00000236700,10943.757592339261
ENSG00000236701,0.3574555403556773
ENSG00000236703,0.2500683994528045
ENSG00000236704,5.627906976744188
ENSG00000236708,15.931053351573198
ENSG00000236709,44.2939808481533
ENSG00000236710,185.96826265389888
ENSG00000236711,10.658823529411764
ENSG00000236712,9.486730506155958
ENSG00000236713,4.975239398084818
ENSG00000236714,54.99822161422706
ENSG00000236716,0
ENSG00000236717,0
ENSG00000236718,0
ENSG00000236719,30.12859097127221
ENSG00000236720,0
ENSG00000236722,2.3212038303693574
ENSG00000236723,28373.552393980855
ENSG00000236724,0
ENSG00000236731,0
ENSG00000236732,1.4649794801641598
ENSG00000236733,7.860465116279103
ENSG00000236735,1383.168399452804
ENSG00000236736,0.011627906976744186
ENSG00000236737,0.011627906976744191
ENSG00000236739,13799.985362517102
ENSG00000236740,603.9731874145007
ENSG00000236741,0.6692202462380304
ENSG00000236744,0.1653898768809848
ENSG00000236745,1.5212038303693585
ENSG00000236747,5.098768809849506
ENSG00000236748,0.05540355677154578
ENSG00000236750,7.594528043775652
ENSG00000236751,5683.736251709988
ENSG00000236753,18495.655950752393
ENSG00000236754,7.168399452804373
ENSG00000236756,951.4595075239398
ENSG00000236758,6.200957592339263
ENSG00000236760,0.9867305061559515
ENSG00000236761,57717.03912448701
ENSG00000236762,793.7597811217514
ENSG00000236763,0
ENSG00000236764,5.783994528043778
ENSG00000236768,233.7242134062929
ENSG00000236769,24.37045143638852
ENSG00000236770,0.19329685362517085
ENSG00000236772,198.61176470588236
ENSG00000236773,1945.0244870041038
ENSG00000236775,0.10465116279069808
ENSG00000236776,2.4618331053351574
ENSG00000236777,0
ENSG00000236778,10970.962517099864
ENSG00000236779,83.7318741450068
ENSG00000236780,104.57510259917925
ENSG00000236782,37519.07359781122
ENSG00000236783,0.4663474692202457
ENSG00000236785,1.1168262653898793
ENSG00000236786,5.206155950752393
ENSG00000236790,2749.6116279069765
ENSG00000236791,0.19329685362517093
ENSG00000236792,264.9927496580027
ENSG00000236794,6.935157318741451
ENSG00000236795,0.2874145006839942
ENSG00000236796,0.15978112175102585
ENSG00000236797,10.729411764705882
ENSG00000236799,0
ENSG00000236800,0.41860465116279283
ENSG00000236801,874926.6823529411
ENSG00000236803,0.4437756497948017
ENSG00000236804,5.259097127222981
ENSG00000236806,9.897811217510254
ENSG00000236807,0.8559507523939803
ENSG00000236809,1533.4117647058824
ENSG00000236810,1779.8117647058823
ENSG00000236811,67.17099863201094
ENSG00000236813,23.121203830369346
ENSG00000236814,59784.70861833107
ENSG00000236816,749.6860465116282
ENSG00000236817,0.09192886456908353
ENSG00000236818,0.0891928864569084
ENSG00000236819,59.99452804377566
ENSG00000236822,0
ENSG00000236823,2.0393980848153275
ENSG00000236824,129093.29863201098
ENSG00000236825,0
ENSG00000236827,0
ENSG00000236828,0
ENSG00000236829,2973.1016415868667
ENSG00000236830,6284.763474692203
ENSG00000236831,0
ENSG00000236832,0.04651162790697676
ENSG00000236833,361.25143638850903
ENSG00000236834,1.1180574555403522
ENSG00000236836,0.12599179206566383
ENSG00000236837,0
ENSG00000236838,36.27318741450068
ENSG00000236839,0
ENSG00000236841,1317393.9733242136
ENSG00000236842,4.181805745554034
ENSG00000236844,7.873187414500681
ENSG00000236846,9.17318741450067
ENSG00000236847,0
ENSG00000236848,1.3991792065663502
ENSG00000236849,1178.4242134062947
ENSG00000236852,245.01614227086182
ENSG00000236853,1.4697674418604647
ENSG00000236854,0.6473324213406304
ENSG00000236856,0
ENSG00000236857,54.55554035567717
ENSG00000236858,2.605335157318733
ENSG00000236859,40440.74158686732
ENSG00000236860,0.42968536251710016
ENSG00000236861,407.95745554035574
ENSG00000236862,6.388645690834476
ENSG00000236863,1.241039671682628
ENSG00000236864,0
ENSG00000236866,1.2262653898768783
ENSG00000236867,2.203009575923393
ENSG00000236869,28.955540355677154
ENSG00000236870,0
ENSG00000236871,10837.621477428178
ENSG00000236872,0.43994528043775677
ENSG00000236874,0
ENSG00000236875,18.01641586867305
ENSG00000236876,219955.30355677157
ENSG00000236877,0.04651162790697675
ENSG00000236878,47.19192886456905
ENSG00000236880,0.04651162790697675
ENSG00000236882,68.72065663474692
ENSG00000236883,0.03406292749658005
ENSG00000236885,0.6686730506155979
ENSG00000236886,0.12270861833105322
ENSG00000236887,41.38508891928865
ENSG00000236888,1.4124487004103978
ENSG00000236889,0.011627906976744186
ENSG00000236890,1.8500683994528047
ENSG00000236892,33.363201094391194
ENSG00000236893,4.448153214774285
ENSG00000236894,0.6447332421340645
ENSG00000236896,7.859507523939811
ENSG00000236897,0.290697674418605
ENSG00000236900,0.3332421340629277
ENSG00000236901,822410.1121751026
ENSG00000236905,12.324623803009572
ENSG00000236907,0.04651162790697675
ENSG00000236908,156.1154582763336
ENSG00000236909,0.04651162790697676
ENSG00000236911,3.505335157318743
ENSG00000236913,3.3495212038303688
ENSG00000236914,1501.3927496580025
ENSG00000236915,63.09233926128588
ENSG00000236917,0.057592339261285916
ENSG00000236919,0
ENSG00000236920,0
ENSG00000236921,5.794801641586876
ENSG00000236922,0.621614227086184
ENSG00000236924,561.0692202462376
ENSG00000236928,3.133242134062929
ENSG00000236929,0.022982216142270872
ENSG00000236930,0.11272229822161417
ENSG00000236932,0.1046511627906978
ENSG00000236935,641.3615595075235
ENSG00000236936,1.1917920656634766
ENSG00000236937,16.65677154582765
ENSG00000236938,0.41860465116279166
ENSG00000236939,41.25540355677158
ENSG00000236940,0.14952120383036935
ENSG00000236941,12.885362517099846
ENSG00000236942,141.45389876880952
ENSG00000236944,0.06839945280437765
ENSG00000236946,52.30273597811219
ENSG00000236948,39.09220246238043
ENSG00000236950,0
ENSG00000236951,0
ENSG00000236953,19.282763337893297
ENSG00000236956,0.7186046511627912
ENSG00000236957,0.20683994528043737
ENSG00000236958,136.7715458276336
ENSG00000236959,0
ENSG00000236960,0.03406292749658003
ENSG00000236961,0
ENSG00000236963,439.1469220246234
ENSG00000236965,1.3582763337893309
ENSG00000236966,0.10889192886456936
ENSG00000236968,1.021203830369357
ENSG00000236969,0.47127222982216077
ENSG00000236972,498923.0692202461
ENSG00000236973,0.43556771545827677
ENSG00000236975,33914.929685362506
ENSG00000236976,571.0157318741452
ENSG00000236977,4.557592339261283
ENSG00000236978,0.0756497948016416
ENSG00000236980,0.2500683994528047
ENSG00000236981,14.6458276333789
ENSG00000236982,0.46238030095759286
ENSG00000236985,0
ENSG00000236986,0.6792065663474699
ENSG00000236987,0.034062927496579985
ENSG00000236988,0.14623803009575917
ENSG00000236989,179.0704514363884
ENSG00000236990,20.4422708618331
ENSG00000236991,176.49917920656634
ENSG00000236992,28373.12886456907
ENSG00000236993,63.72147742818055
ENSG00000236994,0.2500683994528047
ENSG00000236996,0.18604651162790697
ENSG00000236998,8.698768809849517
ENSG00000236999,0
ENSG00000237000,0
ENSG00000237001,0.04651162790697675
ENSG00000237002,0.0756497948016416
ENSG00000237003,1.1469220246238037
ENSG00000237004,1074.2759233926126
ENSG00000237005,0.16046511627906973
ENSG00000237007,10.314774281805748
ENSG00000237008,1.0688098495212042
ENSG00000237009,143159.72161422696
ENSG00000237011,0.10465116279069837
ENSG00000237013,21.91422708618337
ENSG00000237014,0
ENSG00000237015,213.7575923392612
ENSG00000237016,0.4428180574555404
ENSG00000237017,32878.00615595074
ENSG00000237019,0
ENSG00000237023,0.046511627906976764
ENSG00000237024,0.7202462380300949
ENSG00000237025,7.251573187414504
ENSG00000237026,0.5128590971272216
ENSG00000237027,0.8045143638850893
ENSG00000237031,0.9335157318741444
ENSG00000237032,1.1147742818057451
ENSG00000237033,0.2359781121751024
ENSG00000237035,0
ENSG00000237036,32362.016415868682
ENSG00000237037,61775.16292749659
ENSG00000237038,0.7826265389876891
ENSG00000237039,3667480.7671682616
ENSG00000237040,0.01162790697674419
ENSG00000237041,0.538030095759234
ENSG00000237042,1.012859097127223
ENSG00000237048,0
ENSG00000237049,1.7477428180574541
ENSG00000237053,642.9331053351576
ENSG00000237054,5237.586456908345
ENSG00000237055,0
ENSG00000237057,0.23597811217510237
ENSG00000237058,0
ENSG00000237061,11766.89083447332
ENSG00000237062,0
ENSG00000237063,0.33009575923392565
ENSG00000237064,3.5618331053351566
ENSG00000237065,3.2597811217510246
ENSG00000237068,0.34158686730506194
ENSG00000237070,3388.683036935702
ENSG00000237072,0
ENSG00000237073,0.10465116279069826
ENSG00000237074,3.9469220246238206
ENSG00000237076,0.14952120383036968
ENSG00000237077,11.599452804377563
ENSG00000237080,5080.748153214774
ENSG00000237082,22.22175102599178
ENSG00000237083,0
ENSG00000237085,4.0991792065663475
ENSG00000237087,0.186046511627907
ENSG00000237088,1.4752393980848162
ENSG00000237089,0
ENSG00000237090,0.5506155950752394
ENSG00000237092,6.236935704514381
ENSG00000237094,2673.602735978113
ENSG00000237099,0.03406292749658005
ENSG00000237101,2249.7331053351563
ENSG00000237106,0.10465116279069829
ENSG00000237107,0
ENSG00000237109,0.693296853625172
ENSG00000237110,0
ENSG00000237111,0.2528043775649795
ENSG00000237115,110.54555403556765
ENSG00000237118,101.07428180574556
ENSG00000237119,0.04651162790697676
ENSG00000237121,0
ENSG00000237124,0
ENSG00000237125,314795.0068399454
ENSG00000237126,8384.706976744183
ENSG00000237127,0.236388508891929
ENSG00000237128,46.506292749657845
ENSG00000237129,0.5134062927496573
ENSG00000237130,0.43885088919288684
ENSG00000237131,0.05759233926128585
ENSG00000237133,72.01641586867304
ENSG00000237135,15.590834473324204
ENSG00000237136,3.8932968536251757
ENSG00000237137,0.1324213406292752
ENSG00000237138,0.04651162790697675
ENSG00000237139,0
ENSG00000237140,0.07893296853625166
ENSG00000237141,0.30109439124487053
ENSG00000237148,0
ENSG00000237149,229931.77948016414
ENSG00000237153,21.5279069767442
ENSG00000237154,2.8448700410396723
ENSG00000237158,0.3863201094391254
ENSG00000237159,60.962517099863156
ENSG00000237160,0.05759233926128583
ENSG00000237161,669.6344733242136
ENSG00000237162,0.24746922024623802
ENSG00000237163,0.3886456908344741
ENSG00000237164,0
ENSG00000237166,10.017099863201091
ENSG00000237167,59.36922024623804
ENSG00000237169,9.322024623803017
ENSG00000237170,2.111764705882353
ENSG00000237171,0
ENSG00000237172,2346011.092339261
ENSG00000237173,0.01162790697674419
ENSG00000237174,0
ENSG00000237175,16.227633378932953
ENSG00000237176,171.58919288645697
ENSG00000237178,1.5246238030095773
ENSG00000237179,0.33009575923392587
ENSG00000237180,0.7864569083447328
ENSG00000237181,8724.109575923392
ENSG00000237182,0.011627906976744188
ENSG00000237183,0
ENSG00000237185,0
ENSG00000237186,2.6939808481532137
ENSG00000237187,637566.796853625
ENSG00000237188,15.135567715458274
ENSG00000237190,970818.9242134064
ENSG00000237193,0
ENSG00000237194,2.206292749658001
ENSG00000237195,1.6016415868673093
ENSG00000237200,5.494391244870037
ENSG00000237202,0.16538987688098492
ENSG00000237205,0.05759233926128583
ENSG00000237206,3.058276333789327
ENSG00000237207,0.5456908344733242
ENSG00000237208,0.41860465116279233
ENSG00000237210,5.86333789329685
ENSG00000237211,92.84870041039673
ENSG00000237212,11.43036935704515
ENSG00000237213,0
ENSG00000237214,4136658.1192886457
ENSG00000237215,0
ENSG00000237217,3.32421340629275
ENSG00000237220,0.14952120383036943
ENSG00000237221,0
ENSG00000237222,140.59329685362516
ENSG00000237223,4.121614227086191
ENSG00000237224,4.052120383036934
ENSG00000237225,0.31573187414500675
ENSG00000237226,1.313406292749657
ENSG00000237227,0.01162790697674419
ENSG00000237230,0
ENSG00000237232,1176.1112175102598
ENSG00000237233,23.086730506155934
ENSG00000237234,342.5369357045143
ENSG00000237235,0
ENSG00000237236,0
ENSG00000237238,38479.12462380299
ENSG00000237242,0.011627906976744188
ENSG00000237243,0.7481532147742821
ENSG00000237247,11.985362517099835
ENSG00000237248,6930.812175102599
ENSG00000237249,0.6741450068399462
ENSG00000237250,0.10465116279069785
ENSG00000237251,0.41532147742818043
ENSG00000237252,1.9222982216142281
ENSG00000237254,359.9863201094391
ENSG00000237256,0
ENSG00000237257,0.02298221614227088
ENSG00000237259,0.5331053351573188
ENSG00000237260,5.9180574555403584
ENSG00000237261,0
ENSG00000237262,27.996853625171013
ENSG00000237263,25.95294117647059
ENSG00000237264,919369.6285909716
ENSG00000237265,355.5233926128588
ENSG00000237266,0.04651162790697675
ENSG00000237267,0
ENSG00000237268,89.7183310533515
ENSG00000237269,4.585088919288648
ENSG00000237271,17.758686730506216
ENSG00000237272,0.3157318741450066
ENSG00000237273,3.7105335157318766
ENSG00000237274,0
ENSG00000237275,0.26265389876881023
ENSG00000237276,2763.6756497948018
ENSG00000237278,0
ENSG00000237279,0.7355677154582771
ENSG00000237280,0.49083447332421287
ENSG00000237281,6.599863201094394
ENSG00000237282,0.2906976744186049
ENSG00000237283,74.41860465116278
ENSG00000237285,17.47414500683995
ENSG00000237286,16.957592339261286
ENSG00000237289,8269793.9529411765
ENSG00000237290,15.09767441860463
ENSG00000237292,25.468262653898694
ENSG00000237293,0
ENSG00000237294,17.53926128590971
ENSG00000237296,27432.93898768809
ENSG00000237297,0
ENSG00000237298,51439.916415868654
ENSG00000237299,64.25827633378951
ENSG00000237300,0.8625170998632022
ENSG00000237301,173.0759233926129
ENSG00000237302,0
ENSG00000237303,0.9626538987688104
ENSG00000237306,0.17948016415868687
ENSG00000237307,14.226128590971266
ENSG00000237308,0.4623803009575922
ENSG00000237309,0
ENSG00000237310,15962.600957592333
ENSG00000237311,0.33447332421340564
ENSG00000237312,0
ENSG00000237314,0.1794801641586869
ENSG00000237316,0
ENSG00000237317,1.3712722298221627
ENSG00000237319,0.3010943912448704
ENSG00000237320,0.04651162790697675
ENSG00000237321,0
ENSG00000237322,0
ENSG00000237323,0.6889192886456913
ENSG00000237324,10.11162790697674
ENSG00000237325,0.49083447332421315
ENSG00000237326,0.9418604651162817
ENSG00000237327,1.0528043775649805
ENSG00000237328,4.817099863201088
ENSG00000237329,0.9818057455540349
ENSG00000237330,640.3716826265392
ENSG00000237331,1.083994528043776
ENSG00000237336,0.4186046511627932
ENSG00000237337,0
ENSG00000237338,1.9075239398084816
ENSG00000237339,76.89411764705882
ENSG00000237341,0.8749658002735976
ENSG00000237342,0
ENSG00000237343,7.6641586867305005
ENSG00000237345,0.01162790697674419
ENSG00000237346,0.28741450068399405
ENSG00000237347,7.537756497948021
ENSG00000237349,0.9971272229822145
ENSG00000237350,155114.0674418605
ENSG00000237351,6.072229822161428
ENSG00000237352,48926.95006839945
ENSG00000237353,2.1818057455540343
ENSG00000237354,0
ENSG00000237356,2465.6809849521196
ENSG00000237357,3536.5155950752387
ENSG00000237358,0.22161422708618317
ENSG00000237359,2.3569083447332404
ENSG00000237360,1.3391244870041044
ENSG00000237361,17.8124487004104
ENSG00000237363,0
ENSG00000237365,0
ENSG00000237370,24.40998632010935
ENSG00000237371,145.6246238030096
ENSG00000237372,471.2510259917922
ENSG00000237373,0.04651162790697675
ENSG00000237377,0
ENSG00000237378,0.3065663474692197
ENSG00000237379,2.28686730506156
ENSG00000237380,6406.1510259917895
ENSG00000237381,0.2359781121751023
ENSG00000237382,1.433242134062926
ENSG00000237383,0.02298221614227088
ENSG00000237385,0.046511627906976764
ENSG00000237387,0.01162790697674419
ENSG00000237388,0.14952120383036957
ENSG00000237389,0.2874145006839937
ENSG00000237390,0.1046511627906983
ENSG00000237396,0
ENSG00000237398,6.853625170998616
ENSG00000237399,12965.02216142272
ENSG00000237400,0
ENSG00000237401,3.5540355677154607
ENSG00000237402,4.345827633378933
ENSG00000237406,7.5677154582763295
ENSG00000237407,0
ENSG00000237408,0.20683994528043742
ENSG00000237409,156.60465116279067
ENSG00000237410,12.865800273597818
ENSG00000237412,336.60629274965817
ENSG00000237413,953.463885088921
ENSG00000237414,0.011627906976744188
ENSG00000237415,527.1004103967168
ENSG00000237417,369.1158686730506
ENSG00000237418,20.41094391244869
ENSG00000237419,289.5102599179206
ENSG00000237422,1095.047332421341
ENSG00000237423,190.24692202462376
ENSG00000237424,411503.25909712707
ENSG00000237425,5.727086183310531
ENSG00000237426,0.10465116279069825
ENSG00000237427,0.8749658002735995
ENSG00000237428,0.011627906976744188
ENSG00000237429,36.870588235294115
ENSG00000237432,992.5515731874143
ENSG00000237433,772.1220246238033
ENSG00000237434,0.80998632010944
ENSG00000237435,0.04651162790697675
ENSG00000237436,353.75280437756516
ENSG00000237437,0.3010943912448707
ENSG00000237438,33778.50943912448
ENSG00000237439,0.09192886456908349
ENSG00000237440,208222.39945280438
ENSG00000237441,3739048.7458276344
ENSG00000237442,15.052393980848164
ENSG00000237443,0
ENSG00000237444,0.47332421340629244
ENSG00000237445,6.112722298221631
ENSG00000237446,0
ENSG00000237447,2.299452804377564
ENSG00000237449,0.10465116279069822
ENSG00000237450,0.5035567715458286
ENSG00000237451,22.018604651162793
